gene_id,Sample_Id,mRNA_expression
4442,107,0.8947
6581,107,1.0142
3034,107,2.0854
63,107,1.8669
3044,107,-0.6288
7374,107,0.6434
8161,107,0.6497
3689,107,0.9557
756,107,1.0372
572,107,-0.5675
3,107,-0.8776
275,107,-1.0627
2029,107,0.8896
7230,107,0.8973
3822,107,-0.9894
7320,107,0.8252
564,107,-1.3873
91,107,0.506
1532,107,-1.0108
2737,107,4.8023
4048,107,-0.7843
13748,107,1.7585
1728,107,-1.3477
949,107,2.654
329,107,-0.711
1037,107,-0.5575
2760,107,-1.0782
86,107,-0.9337
8834,107,-0.7528
4600,107,1.3494
3068,107,-0.5293
9584,107,0.8229
4757,107,0.7588
9507,107,1.3652
3623,107,-0.52
1906,107,1.0401
2441,107,-0.9416
5130,107,1.3302
3063,107,-0.8608
125,107,-0.9881
6385,107,2.4076
1188,107,-1.0107
312,107,1.2032
315,107,0.5812
313,107,-0.5722
3169,107,-0.5995
1922,107,-0.5186
9327,107,-1.6726
3512,107,-0.6861
6629,107,0.5605
2163,107,0.54
2692,107,1.6541
14105,107,-0.5498
3235,107,0.5954
1327,107,-0.9022
361,107,0.5863
1998,107,0.9291
70,107,-1.1451
9349,107,-1.0391
1130,107,-1.3645
15,107,0.8282
4882,107,-0.7555
840,107,-1.6357
6626,107,4.0296
10945,107,1.0627
6885,107,1.7024
451,107,0.6406
448,107,0.6441
40,107,0.9558
4808,107,-0.8078
2293,107,1.5819
761,107,-1.1271
3127,107,-0.5049
4153,107,-0.7455
4156,107,0.8722
804,107,-0.8234
2865,107,0.9419
920,107,-0.7304
12439,107,-0.5323
878,107,0.7084
9282,107,0.7822
2391,107,-0.8112
989,107,1.0782
1,107,-1.4507
9291,107,-0.7006
4292,107,-0.9806
8241,107,3.4282
310,107,0.5043
5656,107,-1.1053
3497,107,0.6876
1344,107,0.5993
376,107,1.5784
3673,107,1.6471
5681,107,1.2565
1201,107,-1.1085
4612,107,0.8959
7922,107,-1.1908
1369,107,0.898
6903,107,-0.9729
2657,107,-0.9699
3015,107,0.5719
3517,107,2.0701
5890,107,-0.8667
494,107,-0.7467
539,107,-0.603
206,107,-1.6244
1092,107,0.9602
595,107,1.043
3335,107,1.8806
600,107,3.9747
4063,107,-1.5466
2749,107,-0.6712
1845,107,-0.8099
636,107,1.36
705,107,-2.1184
5952,107,-0.5682
8972,107,-0.8314
256,107,-0.511
4436,107,-0.7365
105,107,-1.2954
1853,107,1.2837
5776,107,1.1065
723,107,-0.6013
726,107,-0.5336
5272,107,-1.1731
5026,107,0.8244
7572,107,1.0232
1100,107,-0.9017
6128,107,1.2795
5812,107,0.8433
2264,107,1.6541
1561,107,-0.6248
3268,107,-0.5555
356,107,1.0055
3905,107,1.0875
2223,107,-0.8547
1202,107,1.2307
262,107,-0.9006
6041,107,-1.4419
1701,107,2.4106
2065,107,-1.6077
660,107,1.1895
3548,107,0.6821
6897,107,-1.0464
185,107,0.62
3062,107,0.7372
3070,107,-0.5223
2920,107,0.7685
1375,107,3.5271
3334,107,0.6777
4699,107,0.9712
2435,107,-0.5917
2758,107,-0.7986
1413,107,2.2568
4471,107,0.6834
590,107,-0.9745
8475,107,1.3123
6254,107,-0.755
3406,107,-1.4563
8003,107,-0.5425
6782,107,-1.1694
859,107,-0.5141
431,107,-1.0442
4306,107,-1.5079
3508,107,1.1136
6773,107,-0.8607
2901,107,-0.6471
144,107,-0.7608
8802,107,-0.9582
3187,107,-0.6821
8886,107,1.5931
12,107,-0.773
2052,107,-0.5567
1693,107,1.1956
3489,107,1.561
2988,107,-0.5146
2062,107,0.5972
11115,107,0.8526
1734,107,-0.7823
1677,107,-0.9574
3540,107,0.549
2540,107,-0.5416
1412,107,0.8678
1213,107,-0.6859
611,107,-0.8387
2315,107,-0.8853
801,107,-1.2067
104,107,-0.5854
2299,107,0.5285
3098,107,0.8097
1894,107,-0.5565
5752,107,0.9843
3156,107,-1.3459
1228,107,0.5655
1254,107,-0.8459
993,107,1.0214
3939,107,-0.9209
585,107,-0.6317
2151,107,-0.5985
2941,107,-1.6345
418,107,-1.5886
5661,107,0.7191
6378,107,1.4487
1745,107,0.6189
5049,107,-1.1388
48,107,1.6775
1804,107,2.8899
3322,107,1.0965
861,107,0.7556
2628,107,2.8742
640,107,-0.6216
3057,107,1.4817
4229,107,-2.2384
2675,107,-0.911
8222,107,1.1155
8167,107,-0.5869
679,107,1.04
7524,107,1.3708
6098,107,2.9479
14387,107,-0.5586
3018,107,-0.5843
1762,107,3.8036
1044,107,-0.8946
4219,107,0.6913
5453,107,-1.7816
1148,107,0.5177
4181,107,-1.4419
9990,107,0.6415
3121,107,4.3388
1204,107,0.5605
1769,107,0.6181
2133,107,-2.4247
4058,107,-0.661
2124,107,-0.6111
13811,107,1.0392
1900,107,1.0007
137,107,-0.9015
1531,107,-1.1358
2717,107,0.7157
1326,107,-1.3722
34,107,-0.7006
401,107,-0.8155
2086,107,-1.0604
2197,107,-1.4443
1323,107,-0.8058
599,107,-1.1508
362,107,0.5458
10399,107,-0.7851
2791,107,-0.61
6659,107,9.5324
1996,107,0.7251
5276,107,-0.8049
1987,107,-1.0352
5241,107,-1.169
2433,107,-0.868
5610,107,-1.4884
2460,107,-0.9757
1797,107,-1.0814
2889,107,0.8691
341,107,-1.3712
3494,107,-0.6548
5851,107,-1.5614
937,107,-1.8238
1744,107,0.8291
5869,107,1.4644
1006,107,1.0599
625,107,1.9145
2309,107,-0.7749
2900,107,-0.8628
8693,107,-0.566
5165,107,-0.5017
1265,107,1.0705
4941,107,-1.4332
1997,107,-0.554
583,107,-0.5967
2639,107,-1.5789
4208,107,-1.1659
1508,107,-0.7284
8436,107,1.6241
4148,107,-1.6761
1442,107,1.1569
8709,107,0.9688
390,107,1.7279
5746,107,1.3924
4067,107,0.7126
2461,107,0.9689
6800,107,0.8416
3440,107,-0.5918
8535,107,-0.8952
330,107,-0.5232
706,107,-0.7787
793,107,0.9404
2194,107,3.5867
4494,107,0.6727
1983,107,-1.1849
1783,107,3.2704
8165,107,-1.4525
10722,107,2.2669
108,107,0.5264
1017,107,-0.9346
7510,107,2.3642
958,107,-1.34
8442,107,0.6859
1667,107,1.0212
2149,107,0.9311
743,107,1.5735
4289,107,-1.3951
638,107,0.5775
7059,107,-0.8326
1146,107,-1.3814
577,107,-1.0402
1644,107,-1.1444
116,107,-0.5082
4151,107,-1.3839
3075,107,1.2902
573,107,-0.5261
581,107,-0.9156
2057,107,-1.3481
1591,107,-0.8403
324,107,0.7059
3053,107,-0.5687
2578,107,-1.4258
2053,107,2.8473
663,107,3.6534
4566,107,-1.1413
919,107,-0.5402
2335,107,-1.2479
9020,107,0.7141
1072,107,-0.717
3238,107,1.9849
303,107,0.5131
1410,107,-0.7168
373,107,-0.5463
1838,107,-0.6752
4080,107,0.506
3376,107,1.272
1365,107,0.6074
1590,107,0.5877
2734,107,3.9085
591,107,0.8882
2500,107,-0.9253
2971,107,0.6446
2707,107,-0.7998
8997,107,-1.6522
79,107,0.5288
4506,107,-0.5449
226,107,0.7436
2198,108,-1.8013
1211,108,1.5001
5623,108,-0.6318
6092,108,0.6104
674,108,-0.5837
1913,108,-0.5623
883,108,-0.6738
2374,108,1.2337
394,108,0.9388
395,108,0.726
1802,108,1.042
2831,108,-0.8058
1255,108,-1.3953
2038,108,-0.6752
44,108,1.414
49,108,0.7104
4632,108,-0.5213
6395,108,1.1801
196,108,-0.5422
50,108,-1.1595
13,108,-1.0265
403,108,-0.7668
1820,108,1.0315
1112,108,1.3832
1792,108,1.2384
2615,108,-0.6016
198,108,-0.8125
2101,108,-0.9978
3703,108,-1.0919
2617,108,0.987
7909,108,0.7124
546,108,-0.5015
1281,108,-0.6607
3128,108,0.8263
1181,108,-0.7093
4228,108,0.6104
1392,108,-0.6353
7169,108,0.5138
7350,108,0.6595
1338,108,1.5577
3767,108,1.2043
1036,108,-0.7421
7657,108,0.8155
306,108,1.1171
316,108,-0.6709
559,108,1.124
323,108,0.9534
2751,108,0.816
4336,108,-0.5164
464,108,-0.9368
857,108,-0.6965
4070,108,1.2596
1824,108,0.729
518,108,0.5115
1252,108,-0.7036
404,108,-0.5427
939,108,0.7672
4197,108,-0.6796
4546,108,0.6954
2061,108,0.5139
2181,108,-0.8154
2866,108,0.7268
5071,108,-1.408
1127,108,-0.7389
22,108,-0.7914
4831,108,1.5686
60,108,-0.6733
5369,108,0.8416
5229,108,0.5273
1003,108,1.3383
1807,108,0.8152
557,108,1.1443
2726,108,-1.0122
2321,108,-0.5943
11603,108,-0.9441
4270,108,-1.1384
1058,108,-0.6094
1035,108,-0.5049
1068,108,-0.7622
5180,108,0.6893
168,108,0.632
1083,108,-0.8942
2311,108,1.02
2851,108,0.9508
2350,108,-0.7909
3557,108,-0.6225
1821,108,-0.7414
2730,108,0.6728
991,108,0.5684
983,108,0.5675
3630,108,-0.745
2887,108,0.6013
4249,108,0.97
560,108,0.9503
6964,108,0.8553
5628,108,-0.5837
2361,108,-0.9789
3275,108,-0.5931
1207,108,0.8473
4361,108,0.5928
4124,108,-1.1661
6284,108,-0.5339
727,108,1.4688
6611,108,-0.8472
526,108,0.9382
5586,108,0.8084
3285,108,1.0482
1768,108,0.6445
2660,108,-0.568
51,108,0.8286
469,108,1.2636
3523,108,1.2634
3944,108,-1.2777
1969,108,-0.5248
6382,108,0.6262
334,108,1.2109
3930,108,0.7276
6367,108,1.0656
1314,108,-0.5719
6374,108,1.0045
2097,108,0.6129
2595,108,-0.8523
9391,108,-0.6127
3841,108,0.5115
2058,108,0.8902
5849,108,-0.508
3241,108,1.7972
3224,108,0.6614
3137,108,1.7462
4783,108,0.747
2797,108,1.3126
3543,108,1.88
3594,108,-0.7699
634,108,0.792
749,108,0.809
5001,108,0.718
1613,108,-0.5148
63,108,-1.8829
3044,108,1.1323
3689,108,1.7424
756,108,1.38
572,108,-0.5675
3,108,-0.9462
7230,108,1.572
3822,108,-0.8045
1433,108,0.7971
13748,108,-0.5879
1728,108,-0.6775
949,108,0.7183
329,108,0.9283
2760,108,0.5395
4600,108,-1.3213
2575,108,0.8056
7876,108,0.5595
2441,108,-0.9416
3124,108,0.7381
3063,108,-0.8608
125,108,-1.5154
828,108,-0.6089
1209,108,0.5331
1922,108,0.5489
6629,108,0.973
1432,108,0.5764
2692,108,-0.8764
345,108,1.4192
3235,108,0.7152
763,108,0.6373
5192,108,-0.7116
70,108,1.5211
9349,108,-0.8958
9937,108,0.5766
837,108,-0.6197
835,108,1.1981
6626,108,-1.034
6885,108,1.1477
2148,108,0.7858
448,108,1.6197
40,108,0.7297
2293,108,-0.9073
761,108,-1.1989
3127,108,-0.6775
1231,108,1.0647
4156,108,0.9397
3405,108,0.6943
239,108,1.0326
2865,108,0.8112
12439,108,0.6636
878,108,-1.2467
2391,108,-0.5952
989,108,0.5257
6612,108,-1.1852
4292,108,-0.818
3480,108,-1.2698
310,108,0.5374
3490,108,0.5243
2980,108,0.5208
3497,108,0.7813
1344,108,1.3045
376,108,-0.5085
3673,108,0.6214
5681,108,-0.8395
4612,108,-1.4147
6530,108,-0.5522
1369,108,-0.5842
6901,108,0.5922
6903,108,-0.9729
1384,108,1.0757
3016,108,2.3619
3015,108,1.8227
3517,108,0.8728
5890,108,0.6882
494,108,-1.4104
539,108,0.6068
206,108,3.2051
1092,108,-0.8833
595,108,0.92
9577,108,0.8301
3335,108,1.783
2749,108,-0.7707
1845,108,-0.8099
5930,108,5.2313
1462,108,0.9251
705,108,-1.1831
4887,108,0.9255
268,108,-0.5577
8972,108,-0.6873
642,108,0.759
105,108,-0.8406
89,108,1.4509
1159,108,-1.2219
5272,108,-0.7849
3515,108,0.5754
3570,108,1.1498
5026,108,-1.1255
515,108,0.5554
2264,108,1.0459
4886,108,0.8924
66,108,0.8033
2187,108,0.7809
1561,108,-0.6248
3268,108,-0.5555
2223,108,0.5233
2637,108,1.4221
76,108,0.9235
1735,108,0.7011
2065,108,-0.6258
3548,108,0.6505
8445,108,1.1627
4304,108,0.5561
2918,108,0.6242
3292,108,0.782
2966,108,0.788
3070,108,0.8518
2920,108,0.9058
1375,108,0.9293
3334,108,-1.2342
4699,108,1.311
2435,108,0.7266
2758,108,-0.7986
3330,108,-0.5771
3406,108,-0.694
6880,108,-1.0068
3471,108,-0.7699
2959,108,0.6014
431,108,1.1943
4306,108,-0.5465
144,108,-0.661
3187,108,-0.6821
11462,108,-0.638
12,108,-0.5517
2052,108,-0.5567
3234,108,0.5098
1693,108,-0.9777
3489,108,1.0015
342,108,0.9363
440,108,-0.5246
1689,108,-1.1311
179,108,1.1675
1690,108,0.9529
1734,108,-0.9487
3951,108,0.7069
2534,108,-0.5841
6201,108,0.7055
3530,108,0.7441
3540,108,1.0207
2540,108,-0.5416
3986,108,-1.0701
2506,108,1.8934
1412,108,0.7005
1454,108,1.5643
622,108,0.6805
3645,108,1.147
2315,108,0.8908
2787,108,1.0047
123,108,-1.4697
2299,108,1.2357
3098,108,-0.9089
6511,108,0.6114
5752,108,-0.7955
3156,108,1.4798
8962,108,0.6881
4968,108,2.0778
6042,108,1.5094
1254,108,-0.8459
993,108,-1.3766
4639,108,-0.7066
3939,108,0.6204
585,108,-0.7703
4004,108,0.8024
2151,108,0.7012
418,108,0.7366
5661,108,0.7034
6378,108,-0.6135
601,108,-1.0324
27,108,1.0442
1745,108,1.3448
5049,108,-0.9867
861,108,0.5056
1945,108,1.8329
8944,108,0.7055
3057,108,0.8618
2096,108,1.3305
4229,108,-0.6894
8167,108,-0.5869
513,108,-0.7551
679,108,0.7944
578,108,1.0534
1622,108,-0.5596
3018,108,-0.5843
1044,108,0.7889
2876,108,1.3332
4181,108,-0.5417
3161,108,-0.6511
3121,108,0.5519
1769,108,0.7069
2249,108,0.6116
2133,108,-1.1563
1900,108,0.6628
3783,108,-0.5698
2717,108,1.5574
35,108,0.5929
401,108,0.8558
2197,108,-0.7288
1323,108,1.2344
6024,108,3.5666
362,108,1.1324
10399,108,-0.6399
1996,108,-0.9762
2224,108,0.7874
2314,108,1.9004
2433,108,-1.0317
3401,108,1.7692
5610,108,-0.6617
562,108,-0.9845
1797,108,-0.6555
2889,108,1.3085
3494,108,-0.6548
937,108,1.2553
6678,108,-0.5742
1423,108,-0.5361
3318,108,0.9694
1006,108,1.7403
807,108,0.6681
3088,108,0.6431
1705,108,-1.0439
339,108,1.1531
366,108,-0.5039
8693,108,-0.7354
582,108,0.5857
4941,108,-0.6966
130,108,1.2258
5766,108,-0.9534
2639,108,-0.8777
496,108,0.9022
400,108,0.5407
8436,108,-1.0205
390,108,0.7483
819,108,-0.8731
5746,108,0.9051
3440,108,-0.5918
330,108,-0.5232
93,108,-0.7686
793,108,1.3408
2194,108,0.8646
4494,108,0.7374
3123,108,1.0008
4056,108,0.615
1983,108,0.8585
1783,108,0.6742
7936,108,0.5893
8442,108,-1.0364
1667,108,-0.5093
2366,108,-0.774
743,108,-0.903
7059,108,-0.8326
1382,108,-1.9648
1146,108,-0.6133
577,108,-0.8698
116,108,-0.5082
4151,108,-0.6336
2057,108,-0.8528
3434,108,0.5576
7288,108,-0.5063
2578,108,1.0121
919,108,0.8279
2335,108,-1.644
1072,108,0.5353
3238,108,0.8092
303,108,1.0088
1410,108,-0.5801
1838,108,0.8509
2729,108,1.5264
2704,108,-0.8189
1365,108,1.3462
402,108,0.7274
2734,108,-0.8203
8997,108,-0.5455
65,108,1.0835
79,108,0.532
884,108,1.3115
4506,108,-0.6766
226,108,0.6737
5430,109,-0.6189
5623,109,0.743
674,109,-0.9971
1913,109,-1.2316
100,109,-0.7116
883,109,-0.6738
885,109,-1.5327
2374,109,-0.938
394,109,0.5406
170,109,-1.5955
395,109,-2.2033
1802,109,-1.1313
7060,109,-1.1345
2831,109,0.9089
377,109,-1.0455
3223,109,-1.2302
1255,109,-1.884
716,109,-1.8736
300,109,-0.6869
4840,109,-1.4605
2038,109,-0.6752
44,109,-0.537
6395,109,-1.451
196,109,-1.251
50,109,-0.6372
1885,109,-0.9446
13,109,-1.0265
2508,109,-1.7083
1112,109,-1.5443
1792,109,1.4768
7967,109,1.6096
4898,109,2.2992
198,109,-1.0651
8462,109,1.0694
8775,109,-2.4363
2101,109,0.5145
119,109,1.4023
3703,109,-3.62
580,109,1.075
7909,109,-0.7988
546,109,-0.5153
1185,109,-0.962
2308,109,-1.3208
1281,109,1.1517
4147,109,-0.6272
3488,109,1.7097
3128,109,-1.4135
1181,109,-0.7093
1392,109,-1.7906
908,109,-2.3045
7169,109,1.6732
7350,109,-1.8194
2635,109,-3.1297
3767,109,-1.2105
8188,109,-1.3748
768,109,-0.5502
1036,109,-0.7421
162,109,1.0725
316,109,-1.5643
559,109,-0.8329
2347,109,1.5935
323,109,-1.3185
2751,109,-0.8778
464,109,0.5031
857,109,-0.6965
4070,109,-1.4006
1824,109,-1.3914
518,109,1.7682
1252,109,-1.1598
404,109,1.0869
1199,109,0.519
5680,109,-2.2169
4546,109,-0.8011
2061,109,-0.8109
1336,109,1.1032
2181,109,-0.8895
5071,109,-0.9049
11481,109,1.5702
1386,109,1.4056
1127,109,-0.8159
4831,109,-0.774
1003,109,-0.7848
2453,109,-0.5946
1807,109,-1.9021
557,109,1.1369
2706,109,-1.3194
886,109,-1.8686
2726,109,1.7216
2321,109,-0.5943
3900,109,1.371
3080,109,3.0056
1836,109,-2.1116
1058,109,1.4411
1261,109,-1.1866
5971,109,1.321
5005,109,1.1204
918,109,-0.621
168,109,-0.9635
791,109,-0.6007
1509,109,0.7726
2311,109,-0.5688
2851,109,-0.9877
2554,109,-0.9633
3146,109,-1.4233
3557,109,-1.5814
3332,109,1.9839
1821,109,0.7496
2730,109,1.8081
991,109,-1.1109
9794,109,-0.6163
3630,109,-1.3664
2887,109,-0.868
4249,109,-1.7472
560,109,-1.1193
1436,109,1.4922
579,109,0.773
3056,109,-1.5753
619,109,-1.9748
1844,109,-1.1228
3091,109,-1.8936
635,109,-1.6501
6964,109,-1.8533
646,109,-1.242
2362,109,0.6472
244,109,-1.2923
3275,109,1.0992
1207,109,1.9063
4131,109,-1.6632
4124,109,-2.368
3115,109,-0.5664
6284,109,1.483
727,109,-1.3348
2813,109,-0.8387
6611,109,-0.8472
224,109,1.248
5715,109,-1.1912
9522,109,-1.7536
526,109,-0.8532
5586,109,0.6007
3285,109,0.8984
1768,109,1.5545
8508,109,1.3912
2660,109,1.6552
51,109,-1.2385
3523,109,2.0721
1767,109,-0.9487
415,109,-0.6027
1969,109,-2.735
2532,109,0.8246
6382,109,-1.6364
3930,109,-0.6842
6367,109,-1.5487
3247,109,-1.245
1314,109,-0.5719
6374,109,-1.4322
2097,109,-1.192
3933,109,-0.8675
7522,109,1.4817
3486,109,-1.1681
3841,109,0.5946
1126,109,0.5009
2576,109,1.3901
2058,109,-0.8716
5849,109,-0.7965
3241,109,1.2568
2064,109,2.1599
664,109,1.1281
1585,109,0.5089
3224,109,-0.6654
2695,109,-1.0552
318,109,1.1025
3137,109,-0.5211
1965,109,-1.0981
4783,109,-1.9659
2326,109,-1.1129
456,109,1.5096
5036,109,-1.1491
2797,109,-1.3327
1232,109,2.6418
952,109,-0.7884
2119,109,-1.0337
3594,109,-0.7246
4442,109,-2.1373
6581,109,3.7082
634,109,-2.0402
749,109,-1.292
4900,109,-1.6198
5001,109,-1.0338
3193,109,0.6169
1618,109,-0.6864
47,109,-0.5886
3034,109,-2.3687
1150,109,-1.4516
3862,109,1.8896
3774,109,2.1046
8161,109,0.6549
756,109,-0.8309
572,109,-0.5675
3,109,-1.8189
275,109,-1.2344
4729,109,1.1594
7230,109,0.7247
3822,109,-0.8343
7320,109,-1.8421
564,109,-0.9542
827,109,-1.1314
91,109,-1.2775
1532,109,-1.4218
2737,109,1.4455
2318,109,-1.0273
1564,109,-2.4332
4048,109,-1.1861
13748,109,-0.5879
1728,109,-0.6345
949,109,-0.9949
329,109,0.8125
1037,109,-0.8871
2760,109,-1.4955
8834,109,1.2014
4018,109,-2.5959
4600,109,0.6169
9584,109,-1.6221
3897,109,-0.6196
9507,109,1.2465
2575,109,0.505
6453,109,-1.6701
7876,109,2.342
5879,109,-2.4361
2441,109,-0.9416
5130,109,-0.5633
3063,109,-0.8608
125,109,-1.5154
6385,109,1.7165
828,109,-0.6089
1188,109,0.5103
1209,109,-1.1274
1922,109,1.0902
9327,109,-0.829
3512,109,-0.6301
6629,109,-0.5278
2163,109,-0.9964
1432,109,1.312
2692,109,2.257
14105,109,1.2373
345,109,-1.1557
3235,109,0.6122
5679,109,-1.6194
1327,109,-1.124
361,109,-1.7719
4906,109,-1.1492
763,109,-0.7178
5192,109,-2.2005
70,109,-0.555
9349,109,-0.5195
1130,109,1.1991
9937,109,-1.0856
15,109,1.8531
5290,109,-1.2985
4882,109,0.9288
840,109,0.9388
835,109,-0.7183
6626,109,-1.2353
10945,109,-2.2651
375,109,-1.5849
6885,109,-1.7146
2148,109,1.786
448,109,-1.0971
40,109,0.5597
4808,109,2.8285
3127,109,1.2616
1231,109,-1.0346
4153,109,-1.9325
804,109,-1.7743
3405,109,-2.0114
239,109,-0.8404
871,109,-0.9979
2865,109,-1.8504
920,109,-0.5918
878,109,-0.806
3621,109,0.7404
5243,109,0.662
2391,109,-0.7186
1046,109,-1.3639
1,109,1.4755
9291,109,-2.1019
4292,109,0.5481
310,109,-1.1461
3490,109,-0.7548
2609,109,1.1881
5656,109,-0.5043
2980,109,-0.996
3497,109,-1.1393
1344,109,-1.1294
376,109,-1.3751
5681,109,-1.9121
1201,109,-2.114
4612,109,-1.9352
417,109,-0.6447
7922,109,-0.8966
6530,109,-0.5522
1369,109,1.1394
6903,109,2.2068
1378,109,-1.7361
1384,109,-1.162
3016,109,1.482
3015,109,0.6797
3517,109,1.0179
5890,109,0.5182
7182,109,2.078
494,109,-1.185
539,109,1.1282
1092,109,-1.637
595,109,-1.3522
9577,109,-1.285
3335,109,-0.6697
600,109,-1.1823
4063,109,-1.0992
626,109,-0.986
2749,109,-2.2809
631,109,-0.8322
1845,109,-0.8099
636,109,-1.1308
1462,109,-1.1416
6512,109,2.9067
1865,109,-1.0263
5952,109,-0.5864
4887,109,-1.0132
268,109,-1.881
8972,109,-1.3514
256,109,-1.5269
4436,109,0.6813
788,109,1.6966
105,109,-0.9703
1853,109,-1.9797
5776,109,1.6853
89,109,2.6602
1868,109,-1.8466
723,109,-0.9882
726,109,-1.5224
1159,109,-0.7818
2243,109,-0.7481
5272,109,1.2767
3515,109,1.6157
5026,109,-1.4721
7572,109,-1.3241
1100,109,-0.9017
656,109,-1.6998
515,109,-0.6683
6128,109,-0.9358
2055,109,-0.8359
4886,109,0.5608
1561,109,-0.6248
3268,109,1.6228
356,109,-0.551
3905,109,1.6239
2637,109,-0.6633
1735,109,-1.6432
135,109,-1.3659
6041,109,-1.8473
1701,109,1.3878
2065,109,-2.5537
3548,109,-1.8735
8445,109,-1.288
4304,109,-0.5681
3062,109,-2.2122
2918,109,1.0187
3292,109,-1.1191
28,109,-1.596
2966,109,0.6389
2920,109,0.6746
4699,109,-1.1787
2435,109,0.7802
1413,109,2.3617
3330,109,0.9281
862,109,-0.5983
186,109,-1.0426
590,109,-1.7947
9562,109,1.1283
8475,109,-0.5707
2854,109,-0.8567
567,109,-0.6232
6254,109,-0.5275
3406,109,-0.5457
6782,109,1.5907
859,109,1.0336
7952,109,-0.8118
3471,109,-0.7699
6773,109,1.1222
2901,109,1.2726
144,109,-1.1469
8802,109,-2.0474
3187,109,-0.6821
11462,109,-1.3128
554,109,-2.5355
977,109,0.5241
8886,109,-1.9125
2580,109,-0.7925
12,109,-1.3446
2610,109,-0.7956
2052,109,-0.5567
1693,109,-1.5665
3489,109,1.338
367,109,0.787
342,109,-1.8231
440,109,-0.5246
2062,109,-0.8363
3676,109,-1.0083
1689,109,-0.7088
2063,109,-1.9389
11115,109,0.9503
179,109,-1.2879
1690,109,-0.8849
1734,109,-1.6184
3951,109,-0.857
1677,109,-0.9574
3520,109,-0.7495
2534,109,0.5785
6201,109,-0.8093
3530,109,-0.941
3540,109,0.8021
2540,109,2.3894
3986,109,-0.6935
2506,109,-1.5872
1412,109,-2.5167
611,109,-1.3353
622,109,-0.9419
3645,109,0.7992
2315,109,2.8246
2787,109,-0.5985
801,109,-0.6325
104,109,-1.4825
3999,109,-1.0561
3156,109,-2.2782
8962,109,0.6922
4968,109,-0.6679
6042,109,-1.1972
1228,109,-1.0673
1254,109,-0.8459
993,109,-0.9062
4639,109,-1.1178
3939,109,-0.6172
585,109,-0.6041
4004,109,-1.6396
365,109,-0.7372
2151,109,1.3909
418,109,-0.7658
5661,109,-0.7346
601,109,-0.7907
27,109,-1.1014
8768,109,3.0325
1745,109,-0.8702
48,109,2.4828
3322,109,-2.8639
861,109,-1.1741
1945,109,-1.0146
8944,109,0.7556
2628,109,-1.6289
640,109,-1.1849
2096,109,-0.8352
4229,109,3.0811
2675,109,-0.6747
8222,109,-1.1035
8167,109,-0.5869
513,109,-1.7542
679,109,-1.7127
578,109,-1.2923
1622,109,-0.5596
6098,109,-0.7014
3018,109,-0.5843
284,109,0.9798
1044,109,-0.8946
1148,109,-1.6899
4181,109,-0.6902
3161,109,-1.1871
9990,109,2.494
328,109,-1.183
3121,109,-0.5366
1204,109,-1.0141
1769,109,-0.643
2249,109,-1.4923
2133,109,1.5415
4058,109,-0.9055
2124,109,-1.624
3264,109,-0.7021
13811,109,1.5266
1900,109,-1.228
3783,109,-1.5645
2717,109,2.9253
4060,109,3.2223
10155,109,0.9691
401,109,2.2221
2086,109,1.543
9664,109,1.0692
4159,109,5.2082
362,109,-0.8349
10399,109,2.3997
2791,109,-1.5748
1558,109,-1.6226
1996,109,-1.3297
5241,109,-1.169
2433,109,-0.7996
5610,109,-1.1434
1797,109,1.3305
2889,109,0.6388
3494,109,1.3211
5851,109,-1.8118
937,109,1.2685
5966,109,-1.2754
11701,109,3.6437
6678,109,-0.6527
1423,109,1.595
2650,109,-0.7005
1006,109,0.9454
807,109,-1.0109
625,109,-2.7112
3088,109,-2.096
2309,109,-0.7749
5266,109,0.6159
1705,109,2.0123
339,109,-0.9791
366,109,-0.8344
5545,109,-1.3483
5766,109,-0.7159
389,109,-1.396
4208,109,0.6671
1515,109,1.0346
9258,109,1.02
496,109,-1.4124
1508,109,1.4135
2037,109,-1.3966
2093,109,1.9142
6329,109,2.7042
400,109,-0.8952
8436,109,-1.0205
4148,109,1.3978
390,109,-0.6306
7076,109,7.8841
819,109,-1.0256
321,109,0.8745
4067,109,-1.3972
3440,109,-0.5918
207,109,1.5302
330,109,-0.5232
93,109,-0.7686
706,109,-1.2854
4030,109,0.5458
2194,109,3.6796
4494,109,0.7928
1469,109,-0.7831
3123,109,-1.1687
4056,109,-1.3893
1983,109,0.9647
1783,109,0.9001
8165,109,1.1041
1342,109,0.6453
46,109,-2.1978
108,109,-1.2746
5469,109,1.0592
7936,109,0.8763
1017,109,-1.9929
7510,109,1.0898
5367,109,-0.7265
958,109,-2.8429
8442,109,-0.5196
2185,109,-1.5984
2366,109,0.9437
4289,109,-1.2687
638,109,1.4436
1743,109,-0.8351
1382,109,0.8978
1146,109,-1.3814
577,109,0.8769
1644,109,-0.695
116,109,-0.5082
4151,109,-2.2529
581,109,-1.4696
11758,109,-0.619
3434,109,-1.6044
7288,109,-0.8791
1591,109,-1.3175
324,109,-0.7819
3053,109,-0.5687
2578,109,-0.8152
919,109,-0.9653
2335,109,-1.202
9020,109,0.9854
1088,109,4.0922
1072,109,0.7004
3238,109,-0.8571
303,109,-0.6515
3351,109,-0.9214
6381,109,-2.4852
4080,109,-1.4907
2704,109,-1.7664
3376,109,-0.6768
3199,109,2.2634
1365,109,-0.8192
2199,109,-1.7058
2500,109,1.8095
2971,109,-0.5783
