gene_id,Entrez_Gene_Id,Hugo_Symbol
33568,,TRIM40
35464,,TRIM49D2
35721,,TRIM50
34454,,TRIM54
34305,,TRIM6
34678,,TRIM61
34302,,TRIM62
35580,,TRIM64
36063,,TRIM74
33556,,TRIM8
32936,,TRIP10
33153,,TRIR
34991,,TRMO
34391,,TRMT10A
35593,,TRMT112
36601,,TRMT1L
35517,,TRMT5
34920,,TRMT6
33061,,TRMT61A
36128,,TRMT9B
34899,,TRMU
33460,,TRNP1
33141,,TRPT1
33937,,TSEN54
33591,,TSG101
34358,,TSPAN13
35910,,TSPAN32
33177,,TSPO
35855,,TSPO2
33758,,TSPOAP1
35257,,TSPY10
33933,,TSPY3
35114,,TSPY4
35957,,TSR1
36431,,TSR3
32842,,TSSC4
33201,,TSSK4
35094,,TSTD1
35482,,TSTD2
34207,,TSTD3
32785,,TTC1
1147,,TTC18
33280,,TTC36
4102,,TTC40
33900,,TTC9
35492,,TTC9B
36681,,TTC9C
10542,,TTLL13
34133,,TTPAL
36373,,TUBB4B
33642,,TUBE1
34415,,TUT4
35295,,TUT7
33446,,TVP23A
33794,,TWF2
33478,,TWIST2
35205,,TWNK
33665,,TXN2
33528,,TXNDC15
34895,,TXNDC17
34497,,TXNL4A
36005,,TXNL4B
33224,,TXNRD3
36061,,TYMP
34699,,TYROBP
12202,,U1
14053,,U66059.29
9050,,U91319.1
33208,,UBA52
35387,,UBA7
34386,,UBALD2
35669,,UBAP1
36698,,UBAP1L
35080,,UBD
33160,,UBE2D4
34216,,UBE2E1
35751,,UBE2G1
33225,,UBE2G2
33940,,UBE2J2
35601,,UBE2L5
18571,,UBE2L5P
35429,,UBE2Q1
35378,,UBE2S
35319,,UBE2T
35332,,UBE2V2
33206,,UBL3
36337,,UBL4A
36420,,UBL5
35923,,UBLCP1
32821,,UBTD1
34687,,UBTD2
35239,,UBXN2A
36079,,UCHL1
33022,,UCHL3
36033,,UCHL5
34510,,UCK1
35472,,UCK2
34178,,UCN
33895,,UCP1
36399,,UCP2
34045,,UFD1
34621,,ULBP3
32944,,UMAD1
36594,,UNC119
33381,,UNC50
34270,,UNC5CL
34309,,UNCX
35194,,UPK1A
36684,,UPK3BL1
34075,,UQCC3
34375,,UQCR11
33649,,UQCRB
35845,,UQCRFS1
33238,,UQCRHL
35552,,UQCRQ
33169,,URAD
33054,,UROD
35122,,USF2
36224,,USF3
35652,,USP1
34840,,USP17L1
34676,,USP17L10
33075,,USP17L11
36421,,USP17L12
35918,,USP17L13
34401,,USP17L15
32934,,USP17L17
35605,,USP17L18
35027,,USP17L19
35275,,USP17L2
33049,,USP17L20
34731,,USP17L21
34365,,USP17L22
36324,,USP17L23
33015,,USP17L24
33319,,USP17L25
34610,,USP17L26
34773,,USP17L27
34271,,USP17L28
35333,,USP17L29
34038,,USP17L3
36133,,USP17L30
35521,,USP17L5
34158,,USP17L8
36360,,USP49
33608,,UTF1
35346,,UTP11
35752,,UTP23
32806,,UTP25
32959,,UTP3
35698,,UTP4
34593,,UTS2R
34988,,UXT
35769,,VAMP1
33775,,VAMP2
33759,,VAMP3
33854,,VAMP5
35460,,VAMP8
35982,,VANGL1
36269,,VASP
33040,,VBP1
34779,,VCPKMT
33458,,VCX2
35359,,VCY
35030,,VCY1B
34448,,VEGFD
33242,,VHL
36435,,VHLL
34496,,VIRMA
34152,,VKORC1
35244,,VKORC1L1
35497,,VMA21
32814,,VN1R1
36650,,VN1R3
33182,,VPREB3
34325,,VPS25
36524,,VPS26A
34336,,VPS26C
33083,,VPS28
35192,,VPS29
34255,,VPS35L
33265,,VPS37B
34258,,VPS50
33261,,VPS52
33347,,VSIG10L
36186,,VSIR
35878,,VSNL1
33841,,VTI1A
36219,,VTI1B
35091,,VWA1
34118,,VXN
35797,,WAPL
33942,,WARS2
35606,,WAS
33385,,WASHC1
33045,,WASHC2A
32896,,WASHC2C
34323,,WASHC3
34312,,WASHC4
36167,,WASHC5
35159,,WDCP
36085,,WDR18
36263,,WDR34
34236,,WDR45B
36614,,WDR5
3263,,WDR52
36674,,WDR53
8358,,WDR65
7420,,WDR96
34668,,WDR97
34148,,WFDC1
34077,,WFDC10A
36623,,WFDC10B
35768,,WFDC12
34806,,WFDC3
33259,,WFDC5
33648,,WFDC6
34801,,WFDC8
36415,,WHRN
18557,,WI2-1896O14.1
6428,,WI2-1959D15.1
12645,,WI2-2373I1.1
18460,,WI2-2994D6.1
14677,,WI2-3308P17.2
17345,,WI2-3658N16.1
12268,,WI2-81516E3.1
36454,,WIPI1
34269,,WNT6
34771,,WNT7B
34786,,WNT8B
34641,,XAF1
33725,,XAGE1A
36044,,XAGE1B
36355,,XAGE2
33695,,XK
34437,,XKR8
34913,,XRCC2
35184,,XRCC3
17565,,XXBAC-B33L19.3
16023,,XXBAC-B444P24.10
9985,,XXBAC-BPG299F13.16
9526,,XXBAC-BPGBPG24O18.1
4848,,XXYAC-YM21GA2.7
6561,,XXYAC-YRM2039.2
18147,,Y_RNA
32826,,YAE1
36342,,YARS2
32900,,YBEY
36081,,YBX2
33179,,YDJC
36726,,YEATS4
33439,,YIPF2
36732,,YIPF4
36185,,YJEFN3
35879,,YJU2
36338,,YKT6
34869,,YPEL3
36710,,YPEL4
35390,,YPEL5
36362,,YRDC
36369,,YTHDF1
33859,,YWHAH
33837,,YWHAZ
18521,,Z97352.1
33845,,ZAR1
33226,,ZBED3
35932,,ZBED8
34224,,ZBED9
32985,,ZBTB12
35501,,ZBTB14
32921,,ZBTB24
36687,,ZBTB25
35884,,ZBTB45
32999,,ZBTB8OS
35006,,ZC2HC1C
35197,,ZC3H12D
34677,,ZC3HAV1L
35097,,ZC3HC1
35569,,ZCCHC12
33273,,ZCCHC24
34380,,ZCCHC9
33811,,ZDHHC2
35002,,ZDHHC24
35796,,ZDHHC3
36425,,ZDHHC7
34210,,ZFAND2A
33943,,ZFAND5
33539,,ZFP1
33571,,ZFP30
34945,,ZFP36L1
33541,,ZFP36L2
32776,,ZFP69B
33704,,ZFPM1
32972,,ZFYVE21
34282,,ZG16
33017,,ZGRF1
33753,,ZMAT2
35303,,ZMAT5
32997,,ZMPSTE24
34489,,ZMYND19
35035,,ZNF101
33820,,ZNF140
33761,,ZNF175
34128,,ZNF207
36410,,ZNF212
34908,,ZNF233
36500,,ZNF234
33121,,ZNF251
35899,,ZNF26
33074,,ZNF263
33146,,ZNF273
33655,,ZNF296
35307,,ZNF3
34428,,ZNF319
33996,,ZNF32
34030,,ZNF324
36232,,ZNF329
33677,,ZNF345
34487,,ZNF395
34289,,ZNF396
33951,,ZNF397
35458,,ZNF41
35058,,ZNF415
33881,,ZNF428
34234,,ZNF470
35258,,ZNF487
33189,,ZNF506
35831,,ZNF510
34720,,ZNF524
35685,,ZNF529
15849,,ZNF542
35406,,ZNF561
34227,,ZNF563
36397,,ZNF571
33024,,ZNF576
36000,,ZNF579
35539,,ZNF580
35997,,ZNF620
34102,,ZNF622
33644,,ZNF630
35553,,ZNF639
35707,,ZNF652
34044,,ZNF654
33504,,ZNF66
33149,,ZNF660
35887,,ZNF682
36329,,ZNF684
34901,,ZNF705B
7738,,ZNF705C
34683,,ZNF705G
34359,,ZNF706
36202,,ZNF713
36039,,ZNF724
35510,,ZNF726
36211,,ZNF735
34278,,ZNF738
36479,,ZNF74
36411,,ZNF766
17159,,ZNF767
34987,,ZNF774
36381,,ZNF775
33291,,ZNF785
34568,,ZNF786
33489,,ZNF787
35175,,ZNF793
35075,,ZNF814
34877,,ZNF837
36443,,ZNF84
9804,,ZNF840
34815,,ZNF852
33485,,ZNF860
35015,,ZNF878
35664,,ZNF891
34881,,ZNRD1
32779,,ZNRF1
34335,,ZPBP2
32829,,ZPR1
33798,,ZSCAN16
33510,,ZSCAN26
35565,,ZSCAN29
35852,,ZSCAN5C
34933,,ZSCAN9
36400,,ZSWIM9
36043,,ZUP1
35562,,ZYX
3435,1,A1BG
3647,10,NAT2
8826,100,ADA
4229,1000,CDH2
6878,10000,AKT3
10345,10002,NR2E3
5950,10003,NAALAD2
14303,100033413,SNORD116-1
18459,100033415,SNORD116-3
3600,100033419,SNORD116-7
18099,100033422,SNORD116-10
2840,100033429,SNORD116-17
13597,100033437,SNORD115-2
18382,100033442,SNORD115-5
18540,100033446,SNORD115-9
17741,100033449,SNORD115-12
18377,100033458,SNORD115-19
18361,100033801,SNORD115-25
11286,100033805,SNORD115-31
12760,100033808,SNORD115-34
18579,100033813,SNORD115-39
16713,100033818,SNORD115-44
15470,100033821,SNORD116-29
14488,100037417,DDTL
17694,100038246,TLX1NB
6986,10004,NAALADL1
12123,100049587,SIGLEC14
6639,10005,ACOT8
15385,10006,ABI1
12194,10007,GNPDA1
5182,10009,ZBTB33
12842,1001,CDH3
2935,10010,TANK
9559,100101267,POM121C
17770,100101467,ZSCAN30
17089,100124535,SNORA36C
10033,100124538,SNORA70C
12789,100125288,ZGLP1
14015,100125556,FAM86JP
18125,100126297,MIR300
18103,100126301,MIR509-2
9144,100126303,MIR890
16483,100126313,MIR744
7081,100126324,MIR934
18483,100126329,MIR941-1
17736,100126336,MIR208B
13109,100126341,MIR891A
14665,100126345,MIR889
18354,100126354,MIR297
3850,100126572,GJE1
18598,100127905,SMIM11P1
16268,100127922,SUMO2P6
15448,100127945,SOCS5P3
3315,100127950,HECW1-IT1
13862,100127983,C8ORF88
17647,100127989,MED15P4
17790,100128190,SLC9B1P1
8137,100128254,FAM90A28P
14056,100128264,HTR5A-AS1
13535,100128327,TRAPPC3L
18253,100128384,VN1R65P
13661,100128459,CCNJP1
18080,100128511,NEBL-AS1
11883,100128569,C19ORF71
15141,100128590,SLC8A1-AS1
12740,100128626,PPP1R2P10
6636,100128675,HPN-AS1
16153,100128771,EIF4BP3
9602,100128782,LINC00476
13911,100128788,SRRM2-AS1
12997,100128890,FAM66B
2334,100128927,ZBTB42
8873,100128963,RPL3P9
15388,100129007,FMO8P
15707,100129032,GLYATL1P1
14782,100129075,KTN1-AS1
15082,100129123,ACE3P
1190,100129271,C1ORF68
2971,100129278,TDRD15
14655,100129405,MSTO2P
3314,100129460,DPY19L1P1
16378,100129464,CXORF28
8981,100129528,MUC8
3427,100129543,ZNF730
5693,100129583,FAM47E
9102,100129622,RSU1P1
8091,100129631,IGHV2OR16-5
10418,100129669,IZUMO3
6047,100129692,EIF4BP9
13509,100129696,TFP1
11151,100129714,RCC2P8
5700,100129792,CCDC152
16169,100129794,SLC25A21-AS1
18544,100129800,ZNF807
15429,100129842,ZNF737
11798,100129866,EI24P2
14882,10013,HDAC6
16209,100130017,FTLP10
4674,100130105,TRIM51CP
2398,100130108,ZNF849P
17463,100130109,SNRPEP4
18184,100130204,NIPA2P2
6022,100130302,SUPT20HL1
17180,100130557,NFYC-AS1
18259,100130687,FABP5P6
12963,100130733,LRRC70
9581,100130742,LRRC69
13028,100130776,AGAP2-AS1
18185,100130821,OSBPL9P1
12844,100130827,SBK3
9146,100130873,CARM1P1
17562,100130892,RPL7P32
18201,100130898,FLYWCH1P1
11358,100130934,ZNF663P
15682,100130935,CSAG4
16865,100130958,SYCE1L
1798,100130988,C7ORF72
13849,100131017,ZNF316
8173,100131027,SLC25A5P4
17796,100131084,DNM1P17
10136,100131137,BSPH1
9611,100131193,CCDC183-AS1
9212,100131208,SNAP25-AS1
11075,100131234,MIR181A1HG
9938,100131390,SP9
9478,100131415,OR7E163P
11039,100131434,LINC00893
15401,100131439,CD300LD
18154,100131535,RPL5P28
10848,100131539,ZNF705E
17893,100131726,FAM83A-AS1
12314,100131755,ARMCX4
12915,100131810,ADH5P3
10665,100131814,LINC00271
14702,100131827,ZNF717
497,100131897,FAM196B
3639,100131902,KRTAP25-1
14320,100131934,LETM1P2
17247,100131971,RPS26P54
15297,100131997,FAM27E3
10799,100131998,RRN3P3
9482,100132066,ALG1L3P
13903,100132101,HERC2P7
15174,100132103,FAM66E
13877,100132116,ACTA2-AS1
16297,100132159,CALML3-AS1
17400,100132169,WASIR2
8994,100132247,NPIPB5
10000,100132308,SLC29A4P2
5139,100132386,KRTAP4-9
1189,100132406,NBPF10
9351,100132464,FAM99B
13716,100132467,RNF2P1
6633,100132476,KRTAP4-7
7713,100132510,GLRXP3
11287,100132565,GOLGA8F
9310,100132601,GAPDHP68
18388,100132617,SNX18P23
12459,100132707,PAXIP1-AS2
18098,100132766,PABPC1P8
12032,100132832,PMS2P9
17580,100132916,FAM159B
9094,100132923,FAM66D
13003,100132938,AQP7P4
13116,100132979,GOLGA8DP
10441,100132992,HMGN1P30
16656,100133005,RASA4DP
15350,100133163,BCRP7
10604,100133172,FAM66A
15434,100133190,ADIRF-AS1
18608,100133251,PRR23D2
15511,100133308,RSU1P2
8541,100133311,HOXA-AS3
14141,100133991,MAP3K14-AS1
17827,100134015,UBOX5-AS1
16280,100134713,NDUFB2-AS1
12780,100134934,TEN1
17676,100134938,UPK3BL
4716,10014,HDAC5
9511,100144494,KDELC1P1
12540,100144596,LINC00029
13154,10015,PDCD6IP
18330,100151641,PHKG1P4
11656,100151643,KRTAP20-4
9496,10016,PDCD6
10782,100170229,SRRM5
11410,10018,BCL2L11
15563,100188953,LINC00092
10379,10019,SH2B3
12340,100190938,RAMP2-AS1
11025,100190939,TPT1-AS1
2433,1002,CDH4
5605,10020,GNE
6471,10021,HCN4
4192,100216544,DNM1P47
17154,10022,INSL5
12509,10023,FRAT1
6227,10024,TROAP
9753,10025,MED16
9897,10026,PIGK
14002,100270832,RPL5P9
18282,100270839,RPL5P17
16531,100270870,RPS7P7
18144,100270938,RPL17P12
18240,100270975,RPL30P1
17557,100271087,RPS20P22
18513,100271332,RPL36AP21
3628,100271386,RPS4XP20
18531,100271575,RPS26P49
15709,100271702,LINC00940
16139,100271715,ARHGEF33
13750,100271846,ERVV-2
14157,100271849,MEF2B
16791,100271927,RASA4B
18067,100272147,CMC4
2620,100286979,ANAPC1P1
12841,100287029,DDX11L10
3966,100287045,FAM90A26
14671,100287084,ZNF72AP
7900,100287191,HNRNPA1P47
2397,100287226,ZNF729
10499,100287284,MANSC4
9710,100287372,IGHV3OR16-13
15843,100287399,POTEB2
13545,100287482,SMKR1
17090,100287718,ANKRD66
10070,100287887,RPL13AP25
6515,100287898,TTC34
10107,100288072,SDR42E2
11514,100288122,LDLRAD4-AS1
4576,100288142,NBPF20
9308,100288198,HMGN3-AS1
5237,100288332,NPIPA5
16832,100288346,NCAM1-AS1
10993,100288428,LMCD1-AS1
18231,100288470,REXO1L11P
5433,100288485,MTRNR2L7
9225,100288540,POM121B
11864,100288690,FAM21FP
7117,100288797,TMEM239
14458,100288805,HYDIN2
16244,100288897,FAR2P3
14052,100289017,MOXD2P
4062,100289124,FAM27E2
14753,100289237,CEP164P1
1955,100289259,ZFYVE9P1
7266,100289574,HERC2P4
18216,100289579,NDUFA5P9
13451,100289635,ZNF605
9952,100289640,PPATP1
15172,100289678,ZNF783
5588,100293090,MTND4P12
9796,100293516,ZNF587B
2351,1003,CDH5
18246,100302128,MIR1302-3
1026,100302146,MIR1302-5
14448,100302148,MIR1263
15679,100302157,MIR1185-1
17813,100302159,MIR548F3
12826,100302169,MIR320D2
3513,100302177,MIR1269A
18084,100302191,MIR548I4
16632,100302195,MIR320C2
12799,100302205,MIR1283-2
15633,100302209,MIR1185-2
12378,100302213,MIR1181
2888,100302265,MIR1283-1
17492,100302268,MIR1285-2
12908,100302401,RASAL2-AS1
4186,100302666,CSPG4P13
10475,100302692,FTX
17870,100310846,ANKRD61
18221,100312789,VN1R35P
8397,100313769,MIR320B2
18036,100313772,MIR548M
18095,100313822,MIR513B
9572,100313895,MIR548F4
14548,100329108,GCSHP5
13763,100329135,TRPC5OS
11336,10036,CHAF1A
18516,100379584,RNY4P14
15861,10038,PARP2
10787,100381270,ZBED6
13698,10039,PARP3
51,1004,CDH6
1578,10040,TOM1L1
14282,100418715,SEPT7P4
14449,100418737,KRT8P33
9540,100418750,KRT8P42
13306,100418751,GOLGA2P1
17947,100418774,PHBP4
12733,100418781,KRT8P39
17228,100418792,KRT18P54
17987,100418799,KRT8P38
14014,100418804,PHBP8
13989,100418819,IPO8P1
14252,100418905,NBEAP3
10510,100418975,SNX18P3
18406,100419004,SNX18P24
12758,100419006,NF1P1
15154,100419062,FOSL1P1
16217,100419068,PNLIPP1
14463,100419185,PDLIM1P4
14507,100419337,CENPIP1
11982,100420005,FAR2P4
14055,100420072,EI24P4
14981,100420203,CICP16
18439,100420257,CICP27
4317,100420341,SEC63P1
2753,100421008,SLC9B1P3
10817,100421114,CROCCP5
16890,100421129,IFNL3P1
17509,100421131,RCC2P6
18414,100421137,DPPA2P1
17054,100421340,FNDC3CP
13656,100421363,ANKRD20A17P
15130,100421768,UBE2Q2P12
14229,100421796,EEF1A1P19
12951,100421803,ENPP7P9
12037,100421829,EEF1A1P10
10226,100421860,ENPP7P8
12405,100421865,EEF1A1P3
15019,100422505,ATP8A2P1
9469,100422603,ST13P15
13685,100422608,SLC25A24P2
14217,100422624,SLC25A15P1
18384,100422636,SLC25A15P4
16355,100422691,ITGB1P1
16161,100422823,MIR4300
8391,100422839,MIR3119-1
9903,100422844,MIR3118-3
6364,100422856,MIR3123
6673,100422901,MIR3135A
18590,100422924,MIR4303
12391,100422928,MIR3127
14120,100422954,MIR4309
16423,100422960,MIR3179-1
13338,100422974,MIR3178
5985,100422995,MIR3175
10400,100422996,MIR4262
18198,100423039,MIR3132
10926,100423043,MIR4269
5010,100423062,IGLL5
1060,10043,TOM1
8013,10044,SH2D3C
11947,10046,MAMLD1
15776,100462809,RSL24D1P8
10122,100462977,MTRNR2L1
17245,10047,CST8
2501,10048,RANBP9
12837,10049,DNAJB6
9248,100499171,LINC00276
9326,100499466,LINC00674
11206,100499483,CCDC180
13930,1005,CDH7
7308,10050,SLC17A4
5324,100500824,MIR3650
11733,100500844,MIR3664
11082,100500849,MIR3916
18444,100500869,MIR3672
18196,100500881,MIR3688-1
15005,100500896,MIR3666
14789,100500904,MIR3942
15995,100500938,CCDC179
10657,100505385,IQCJ-SCHIP1
13705,100505678,STARD4-AS1
5029,100505741,SPATA1
14502,100505753,KRTAP16-1
4265,100505852,ZNF355P
14579,100505879,KIF25-AS1
16519,100505929,C21ORF37
9277,100505967,LINC00645
17361,100505993,TMEM210
10558,100506035,LINC00989
7189,100506049,LRRC72
4606,100506243,KRBOX1
7984,100506330,WBP1LP2
17126,100506334,LINC00649
9053,100506376,TTLL10-AS1
9048,100506433,LINC00648
9848,100506555,PVRL3-AS1
5390,100506564,THEGL
9237,100506581,C16ORF95
2862,100506650,C17ORF112
2160,100506658,OCLN
11022,100506660,DDX11-AS1
7804,100506736,SLFN12L
4155,100506759,OR7E37P
13806,100506783,HOXD-AS2
1341,100506866,TTN-AS1
17771,100506888,TCEB3CL2
16941,100506994,PTPRG-AS1
12260,100507003,GFY
3890,100507044,NBPF5P
6735,100507055,LRCOL1
15811,100507098,ADAMTS9-AS2
13072,100507246,SNHG16
15940,100507290,ZNF865
15368,100507401,LRP4-AS1
10332,100507415,FAM220CP
11715,100507421,TMEM178B
14851,100507433,ZNF571-AS1
16654,100507436,MICA
3876,100507490,ZNF859P
5465,100507679,MUC22
7920,10051,SMC4
4717,10052,GJC1
4335,100526664,LY75-CD302
5867,100526693,ARPC4-TTLL3
14884,100526737,RBM14-RBM4
13037,100526761,CCDC169-SOHLH2
17040,100526835,FPGT-TNNI3K
11555,100526836,BLOC1S5-TXNDC5
4752,100527960,MROH7-TTC4
16734,100527963,PMF1-BGLAP
17172,100528020,FAM187A
5294,100529261,CHURC1-FNTB
7814,100529855,ZNF625-ZNF20
16177,10053,AP1M2
14250,100532737,ATP6V1G2-DDX39B
18224,100533674,NPAP1P4
13979,100533719,ANKRD20A14P
13848,100533952,RBAK-RBAKDN
4874,100534595,HNRNPUL2-BSCL2
248,10054,UBA2
13809,10056,FARSB
421,10057,ABCC5
11107,10058,ABCB6
6293,10059,DNM1L
3154,1006,CDH8
5958,10060,ABCC9
2214,10061,ABCF2
18090,100616165,AC083899.3
1245,100616273,MIR451B
7107,100616333,MIR3689C
5720,100616354,MIR550A3
5411,100616362,MIR4533
11337,100616371,MIR4746
2772,10062,NR1H3
9279,100628307,DIO2-AS1
9374,100631254,CSPG4P11
17957,100631383,FAM47E-STBD1
16816,100652748,TIMM23B
18453,100652781,SNX29P1
8066,100652801,NXT1P1
15895,100652857,TMCO5B
14622,10066,SCAMP2
16619,10068,IL18BP
11362,10069,RWDD2B
1765,1007,CDH9
2704,10071,MUC12
15032,10072,DPP3
5369,10075,HUWE1
9401,10076,PTPRU
11359,10079,ATP9A
50,1008,CDH10
18010,10081,PDCD7
8693,10082,GPC6
9049,100820829,MYZAP
100,10083,USH1C
6736,100846996,MIR5007
12425,100847012,MIR5004
3520,10085,EDIL3
15638,100856809,OR3A5P
10669,100859921,LINC00536
5922,10086,HHLA1
16763,100862662,ALDH1L1-AS2
18424,100862672,RNY3P9
12496,10087,COL4A3BP
18520,100873335,RNA5-8SP5
18281,100873432,RNA5SP167
18496,100873502,RNA5SP246
18235,100873545,RNA5SP292
17320,100873571,RNA5-8SP2
18155,100873639,RNA5SP384
18255,100873715,RNA5SP472
18262,100873719,RNA5SP477
18279,100873740,RNU6-31P
11269,100873793,PHF2P2
18575,100873794,ASNSP5
14265,100873967,LSP1P2
18250,100874045,MEAF6P1
9043,100874052,LINC00534
8984,100874057,LINC00283
12654,100874100,STEAP2-AS1
10886,100874112,CCDC39-AS1
10977,100874120,ZNF630-AS1
9047,100874143,LINC00358
18446,100874160,LINC00404
18236,100874176,LINC00448
18269,100874185,FRMD6-AS2
17657,100874218,ATP13A5-AS1
14013,100874237,CACNA2D3-AS1
6787,100874244,NAALADL2-AS2
16386,100874287,TSPY24P
15845,100874381,NPIPP1
8237,100874392,ANKRD20A12P
18314,100874512,SPTLC1P5
5020,100874520,PCMTD1P1
12732,100885789,IFNG-AS1
15426,100885850,PTGES3L-AARSD1
18310,100887075,ARHGAP42P1
9969,100887746,UNC93B7
7926,100887748,UNC93B8
17708,10089,KCNK7
8180,1009,CDH11
16525,10090,UST
5505,10092,ARPC5
17674,10095,ARPC1B
5863,10096,ACTR3
7883,10097,ACTR2
16955,10098,TSPAN5
13736,10099,TSPAN3
18292,100996259,FAM106B
18035,100996279,LINC00269
14847,100996331,POTEB
4203,100996541,FAM157C
10644,100996648,TCP11X2
16302,101,ADAM8
1387,1010,CDH12
11963,10100,TSPAN2
16860,10101,NUBP2
13898,10102,TSFM
8234,10103,TSPAN1
8664,101055625,OVCH1-AS1
11288,101059918,GOLGA8R
12278,101059938,NPIPA7
15930,101059953,NPIPA8
16943,10106,CTDSP2
3829,101060146,CHMP1B2P
18408,101060171,ARMC4P1
892,101060321,TBC1D3G
13437,10107,TRIM10
5864,10109,ARPC2
7827,10110,SGK2
17198,10111,RAD50
11915,10112,KIF20A
7679,10113,PREB
3748,10114,HIPK3
6621,10117,ENAM
2855,1012,CDH13
15142,10120,ACTR1B
4096,10121,ACTR1A
15694,10123,ARL4C
14660,10124,ARL4A
6469,10125,RASGRP1
3911,10128,LRPPRC
1233,10129,FRY
14707,101290506,LRRFIP1P1
2357,1013,CDH15
9431,10130,PDIA6
14308,10131,TRAP1
12688,10133,OPTN
11712,10135,NAMPT
14330,10136,CELA3A
8823,10137,RBM12
11253,10138,YAF2
5007,10139,ARFRP1
3411,1014,CDH16
8260,10141,C4ORF6
2029,10142,AKAP9
7171,10143,CLEC3A
3978,10144,FAM13A
2394,10147,SUGP2
6607,10149,GPR64
6099,1015,CDH17
9276,10150,MBNL2
9616,10151,HNRNPA3P1
16246,10152,ABI2
11088,10153,CEBPZ
763,10154,PLXNC1
14049,10156,RASA4
5023,10157,AASS
15892,10159,ATP6AP2
3016,1016,CDH18
8067,10160,FARP1
5480,10161,LPAR6
10227,10162,LPCAT3
11052,10163,WASF2
2355,10164,CHST4
1430,10165,SLC25A13
12452,10168,ZNF197
13335,10169,SERF2
5291,1017,CDK2
16973,10171,RCL1
3815,10172,ZNF256
8571,10174,SORBS3
4927,10175,CNIH1
17973,101752399,STAG3L5P-PVRIG2P-PILRB
170,10178,TENM1
7271,1018,CDK3
1355,10180,RBM6
9948,10181,RBM5
14987,10184,LHFPL2
16841,10186,LHFP
7924,10188,TNK2
18549,10190,TXNDC9
11859,101926917,ANKRD18CP
3149,101927601,GOLGA6L19
2689,101928601,MEI4
18276,101928616,LINC00354
18289,101928931,SEMA3B-AS1
17956,101928999,IQCF5-AS1
16479,101929198,ATP13A4-AS1
10571,101929222,DISC1FP1
10562,101929423,MEF2C-AS1
17608,101929530,FANCD2P2
16300,101929590,NRG3-AS1
17723,10193,RNF41
4234,10194,TSHZ1
14708,10195,ALG3
5398,10196,PRMT3
13034,10198,MPHOSPH9
11671,10199,MPHOSPH10
10779,102,ADAM10
15007,1020,CDK5
7006,10202,DHRS2
9449,10203,CALCRL
14133,10204,NUTF2
2036,10207,INADL
13195,10208,USPL1
17105,10209,EIF1
16788,1021,CDK6
17474,10211,FLOT1
17591,10212,DDX39A
6317,10214,SSX3
16371,10215,OLIG2
2058,10216,PRG4
388,10217,CTDSPL
11959,10218,ANGPTL7
17007,10219,KLRG1
14920,10220,GDF11
16571,10221,TRIB1
5457,10223,GPA33
13119,10224,ZNF443
5686,10225,CD96
17026,10226,PLIN3
6654,10228,STX6
15931,10229,COQ7
15306,10232,MSLN
7770,10233,LRRC23
6985,10235,RASGRP2
15330,10236,HNRNPR
1574,10237,SLC35B1
14805,10238,DCAF7
3781,10239,AP3S2
16315,1024,CDK8
10729,10240,MRPS31
5140,10241,CALCOCO2
13512,10242,KCNMB2
13046,10243,GPHN
4071,10244,RABEPK
17923,10245,TIMM17B
6690,10246,SLC17A2
8580,10247,HRSP12
1861,10249,GLYAT
11208,1025,CDK9
1186,10250,SRRM1
12152,10251,SPRY3
16259,10252,SPRY1
15054,10253,SPRY2
1718,10254,STAM2
9398,10256,CNKSR1
2824,10257,ABCC4
11443,102577425,ARHGAP23P1
1540,10260,DENND4A
131,10261,IGSF6
293,10262,SF3B4
15307,10265,IRX5
16022,10270,AKAP8
17323,10272,FSTL3
17556,102723626,TUBB8P8
13106,102724167,PABPC5-AS1
5543,102724430,KRT8P50
11370,102724473,GAGE10
15768,102724668,DPY19L1P2
10734,102724928,CCNYL3
16031,10273,STUB1
2644,10274,STAG1
2235,10276,NET1
4565,10277,UBE4B
12746,10278,EFS
5897,10279,PRSS16
15012,10280,SIGMAR1
4033,10282,BET1
16168,10284,SAP18
2581,10286,BCAS2
14183,10287,RGS19
253,10288,LILRB2
12937,10289,EIF1B
9228,1029,CDKN2A
2635,10290,SPEG
18465,102902672,LINC00843
13223,10291,SF3A1
16757,10293,TRAIP
14798,10294,DNAJA2
2006,10295,BCKDK
6324,10296,MAEA
6482,10297,APC2
13935,10298,PAK4
7235,10299,MARCH6
3839,103,ADAR
9662,10301,DLEU1
18329,10307,APBB3
6143,10308,ZNF267
16541,10309,CCNO
17460,1031,CDKN2C
14827,10311,DSCR3
10061,10312,TCIRG1
3367,10313,RTN3
7500,10314,LANCL1
14494,10316,NMUR1
5823,10317,B3GALT5
11162,10318,TNIP1
2231,10319,LAMC3
7634,1032,CDKN2D
5520,10320,IKZF1
2687,10321,CRISP3
17209,10322,SMYD5
17833,10324,KLHL41
4994,10326,SIRPB1
13976,10327,AKR1A1
11261,10329,TMEM5
10726,10330,CNPY2
8796,10331,B3GNT3
935,10332,CLEC4M
16651,10333,TLR6
10225,10335,MRVI1
9477,10336,PCGF3
2447,10343,PKDREJ
12653,10344,CCL26
2694,10345,TRDN
1854,10346,TRIM22
6479,10347,ABCA7
6041,10349,ABCA10
5807,10350,ABCA9
2865,10351,ABCA8
16753,10354,HMGB1P5
